iteration,operator_0,operator_1,operator_2,operator_3,operator_4
3058,0.26033860107097906,0.195864989681967,0.33624935863374766,0.01958188316704275,0.18796516744626363
3059,0.26033860107097906,0.195864989681967,0.33624935863374766,0.01958188316704275,0.18796516744626363
3060,0.26033860107097906,0.195864989681967,0.33624935863374766,0.01958188316704275,0.18796516744626363
3061,0.26033860107097906,0.195864989681967,0.33624935863374766,0.01958188316704275,0.18796516744626363
3062,0.26033860107097906,0.195864989681967,0.33624935863374766,0.01958188316704275,0.18796516744626363
3063,0.26033860107097906,0.195864989681967,0.33624935863374766,0.01958188316704275,0.18796516744626363
3064,0.26033860107097906,0.195864989681967,0.33624935863374766,0.01958188316704275,0.18796516744626363
3065,0.26033860107097906,0.195864989681967,0.33624935863374766,0.01958188316704275,0.18796516744626363
3066,0.26033860107097906,0.195864989681967,0.33624935863374766,0.01958188316704275,0.18796516744626363
3067,0.26033860107097906,0.195864989681967,0.33624935863374766,0.01958188316704275,0.18796516744626363
3068,0.26033860107097906,0.195864989681967,0.33624935863374766,0.01958188316704275,0.18796516744626363
3069,0.26033860107097906,0.195864989681967,0.33624935863374766,0.01958188316704275,0.18796516744626363
3070,0.26033860107097906,0.195864989681967,0.33624935863374766,0.01958188316704275,0.18796516744626363
3071,0.26033860107097906,0.195864989681967,0.33624935863374766,0.01958188316704275,0.18796516744626363
3072,0.26033860107097906,0.195864989681967,0.33624935863374766,0.01958188316704275,0.18796516744626363
3073,0.26033860107097906,0.195864989681967,0.33624935863374766,0.01958188316704275,0.18796516744626363
3074,0.26033860107097906,0.195864989681967,0.33624935863374766,0.01958188316704275,0.18796516744626363
3075,0.26033860107097906,0.195864989681967,0.33624935863374766,0.01958188316704275,0.18796516744626363
3076,0.26033860107097906,0.195864989681967,0.33624935863374766,0.01958188316704275,0.18796516744626363
3077,0.26033860107097906,0.195864989681967,0.33624935863374766,0.01958188316704275,0.18796516744626363
3078,0.26033860107097906,0.195864989681967,0.33624935863374766,0.01958188316704275,0.18796516744626363
3079,0.26033860107097906,0.195864989681967,0.33624935863374766,0.01958188316704275,0.18796516744626363
3080,0.26033860107097906,0.195864989681967,0.33624935863374766,0.01958188316704275,0.18796516744626363
3081,0.26033860107097906,0.195864989681967,0.33624935863374766,0.01958188316704275,0.18796516744626363
3082,0.26033860107097906,0.195864989681967,0.33624935863374766,0.01958188316704275,0.18796516744626363
3083,0.26033860107097906,0.195864989681967,0.33624935863374766,0.01958188316704275,0.18796516744626363
3084,0.26033860107097906,0.195864989681967,0.33624935863374766,0.01958188316704275,0.18796516744626363
3085,0.26033860107097906,0.195864989681967,0.33624935863374766,0.01958188316704275,0.18796516744626363
3086,0.26033860107097906,0.195864989681967,0.33624935863374766,0.01958188316704275,0.18796516744626363
3087,0.26033860107097906,0.195864989681967,0.33624935863374766,0.01958188316704275,0.18796516744626363
3088,0.26033860107097906,0.195864989681967,0.33624935863374766,0.01958188316704275,0.18796516744626363
3089,0.26033860107097906,0.195864989681967,0.33624935863374766,0.01958188316704275,0.18796516744626363
3090,0.26033860107097906,0.195864989681967,0.33624935863374766,0.01958188316704275,0.18796516744626363
3091,0.26033860107097906,0.195864989681967,0.33624935863374766,0.01958188316704275,0.18796516744626363
3092,0.26033860107097906,0.195864989681967,0.33624935863374766,0.01958188316704275,0.18796516744626363
3093,0.26033860107097906,0.195864989681967,0.33624935863374766,0.01958188316704275,0.18796516744626363
3094,0.26033860107097906,0.195864989681967,0.33624935863374766,0.01958188316704275,0.18796516744626363
3095,0.26033860107097906,0.195864989681967,0.33624935863374766,0.01958188316704275,0.18796516744626363
3096,0.26033860107097906,0.195864989681967,0.33624935863374766,0.01958188316704275,0.18796516744626363
3097,0.26033860107097906,0.195864989681967,0.33624935863374766,0.01958188316704275,0.18796516744626363
3098,0.26033860107097906,0.195864989681967,0.33624935863374766,0.01958188316704275,0.18796516744626363
3099,0.26033860107097906,0.195864989681967,0.33624935863374766,0.01958188316704275,0.18796516744626363
3100,0.24863922135405753,0.21213117532339035,0.3326937828208866,0.01984501158153176,0.18669080892013382
3101,0.24863922135405753,0.21213117532339035,0.3326937828208866,0.01984501158153176,0.18669080892013382
3102,0.24863922135405753,0.21213117532339035,0.3326937828208866,0.01984501158153176,0.18669080892013382
3103,0.24863922135405753,0.21213117532339035,0.3326937828208866,0.01984501158153176,0.18669080892013382
3104,0.24863922135405753,0.21213117532339035,0.3326937828208866,0.01984501158153176,0.18669080892013382
3105,0.24863922135405753,0.21213117532339035,0.3326937828208866,0.01984501158153176,0.18669080892013382
3106,0.24863922135405753,0.21213117532339035,0.3326937828208866,0.01984501158153176,0.18669080892013382
3107,0.24863922135405753,0.21213117532339035,0.3326937828208866,0.01984501158153176,0.18669080892013382
3108,0.24863922135405753,0.21213117532339035,0.3326937828208866,0.01984501158153176,0.18669080892013382
3109,0.24863922135405753,0.21213117532339035,0.3326937828208866,0.01984501158153176,0.18669080892013382
3110,0.24863922135405753,0.21213117532339035,0.3326937828208866,0.01984501158153176,0.18669080892013382
3111,0.24863922135405753,0.21213117532339035,0.3326937828208866,0.01984501158153176,0.18669080892013382
3112,0.24863922135405753,0.21213117532339035,0.3326937828208866,0.01984501158153176,0.18669080892013382
3113,0.24863922135405753,0.21213117532339035,0.3326937828208866,0.01984501158153176,0.18669080892013382
3114,0.24863922135405753,0.21213117532339035,0.3326937828208866,0.01984501158153176,0.18669080892013382
3115,0.24863922135405753,0.21213117532339035,0.3326937828208866,0.01984501158153176,0.18669080892013382
3116,0.24863922135405753,0.21213117532339035,0.3326937828208866,0.01984501158153176,0.18669080892013382
3117,0.24863922135405753,0.21213117532339035,0.3326937828208866,0.01984501158153176,0.18669080892013382
3118,0.24863922135405753,0.21213117532339035,0.3326937828208866,0.01984501158153176,0.18669080892013382
3119,0.24863922135405753,0.21213117532339035,0.3326937828208866,0.01984501158153176,0.18669080892013382
3120,0.24863922135405753,0.21213117532339035,0.3326937828208866,0.01984501158153176,0.18669080892013382
3121,0.24863922135405753,0.21213117532339035,0.3326937828208866,0.01984501158153176,0.18669080892013382
3122,0.24863922135405753,0.21213117532339035,0.3326937828208866,0.01984501158153176,0.18669080892013382
3123,0.24863922135405753,0.21213117532339035,0.3326937828208866,0.01984501158153176,0.18669080892013382
3124,0.24863922135405753,0.21213117532339035,0.3326937828208866,0.01984501158153176,0.18669080892013382
3125,0.24863922135405753,0.21213117532339035,0.3326937828208866,0.01984501158153176,0.18669080892013382
3126,0.24863922135405753,0.21213117532339035,0.3326937828208866,0.01984501158153176,0.18669080892013382
3127,0.24863922135405753,0.21213117532339035,0.3326937828208866,0.01984501158153176,0.18669080892013382
3128,0.24863922135405753,0.21213117532339035,0.3326937828208866,0.01984501158153176,0.18669080892013382
3129,0.24863922135405753,0.21213117532339035,0.3326937828208866,0.01984501158153176,0.18669080892013382
3130,0.24863922135405753,0.21213117532339035,0.3326937828208866,0.01984501158153176,0.18669080892013382
3131,0.24863922135405753,0.21213117532339035,0.3326937828208866,0.01984501158153176,0.18669080892013382
3132,0.24863922135405753,0.21213117532339035,0.3326937828208866,0.01984501158153176,0.18669080892013382
3133,0.24863922135405753,0.21213117532339035,0.3326937828208866,0.01984501158153176,0.18669080892013382
3134,0.24863922135405753,0.21213117532339035,0.3326937828208866,0.01984501158153176,0.18669080892013382
3135,0.24863922135405753,0.21213117532339035,0.3326937828208866,0.01984501158153176,0.18669080892013382
3136,0.24863922135405753,0.21213117532339035,0.3326937828208866,0.01984501158153176,0.18669080892013382
3137,0.24863922135405753,0.21213117532339035,0.3326937828208866,0.01984501158153176,0.18669080892013382
3138,0.24863922135405753,0.21213117532339035,0.3326937828208866,0.01984501158153176,0.18669080892013382
3139,0.24863922135405753,0.21213117532339035,0.3326937828208866,0.01984501158153176,0.18669080892013382
3140,0.24863922135405753,0.21213117532339035,0.3326937828208866,0.01984501158153176,0.18669080892013382
3141,0.24863922135405753,0.21213117532339035,0.3326937828208866,0.01984501158153176,0.18669080892013382
3142,0.24863922135405753,0.21213117532339035,0.3326937828208866,0.01984501158153176,0.18669080892013382
3143,0.24863922135405753,0.21213117532339035,0.3326937828208866,0.01984501158153176,0.18669080892013382
3144,0.24863922135405753,0.21213117532339035,0.3326937828208866,0.01984501158153176,0.18669080892013382
3145,0.24863922135405753,0.21213117532339035,0.3326937828208866,0.01984501158153176,0.18669080892013382
3146,0.24863922135405753,0.21213117532339035,0.3326937828208866,0.01984501158153176,0.18669080892013382
3147,0.24863922135405753,0.21213117532339035,0.3326937828208866,0.01984501158153176,0.18669080892013382
3148,0.24863922135405753,0.21213117532339035,0.3326937828208866,0.01984501158153176,0.18669080892013382
3149,0.24863922135405753,0.21213117532339035,0.3326937828208866,0.01984501158153176,0.18669080892013382
3150,0.24863922135405753,0.21213117532339035,0.3326937828208866,0.01984501158153176,0.18669080892013382
3151,0.24863922135405753,0.21213117532339035,0.3326937828208866,0.01984501158153176,0.18669080892013382
3152,0.24863922135405753,0.21213117532339035,0.3326937828208866,0.01984501158153176,0.18669080892013382
3153,0.24863922135405753,0.21213117532339035,0.3326937828208866,0.01984501158153176,0.18669080892013382
3154,0.24863922135405753,0.21213117532339035,0.3326937828208866,0.01984501158153176,0.18669080892013382
3155,0.24863922135405753,0.21213117532339035,0.3326937828208866,0.01984501158153176,0.18669080892013382
3156,0.24863922135405753,0.21213117532339035,0.3326937828208866,0.01984501158153176,0.18669080892013382
3157,0.24863922135405753,0.21213117532339035,0.3326937828208866,0.01984501158153176,0.18669080892013382
3158,0.24863922135405753,0.21213117532339035,0.3326937828208866,0.01984501158153176,0.18669080892013382
3159,0.24863922135405753,0.21213117532339035,0.3326937828208866,0.01984501158153176,0.18669080892013382
3160,0.24863922135405753,0.21213117532339035,0.3326937828208866,0.01984501158153176,0.18669080892013382
3161,0.24863922135405753,0.21213117532339035,0.3326937828208866,0.01984501158153176,0.18669080892013382
3162,0.24863922135405753,0.21213117532339035,0.3326937828208866,0.01984501158153176,0.18669080892013382
3163,0.24863922135405753,0.21213117532339035,0.3326937828208866,0.01984501158153176,0.18669080892013382
3164,0.24863922135405753,0.21213117532339035,0.3326937828208866,0.01984501158153176,0.18669080892013382
3165,0.24863922135405753,0.21213117532339035,0.3326937828208866,0.01984501158153176,0.18669080892013382
3166,0.24863922135405753,0.21213117532339035,0.3326937828208866,0.01984501158153176,0.18669080892013382
3167,0.24863922135405753,0.21213117532339035,0.3326937828208866,0.01984501158153176,0.18669080892013382
3168,0.24863922135405753,0.21213117532339035,0.3326937828208866,0.01984501158153176,0.18669080892013382
3169,0.24863922135405753,0.21213117532339035,0.3326937828208866,0.01984501158153176,0.18669080892013382
3170,0.24863922135405753,0.21213117532339035,0.3326937828208866,0.01984501158153176,0.18669080892013382
3171,0.24863922135405753,0.21213117532339035,0.3326937828208866,0.01984501158153176,0.18669080892013382
3172,0.24863922135405753,0.21213117532339035,0.3326937828208866,0.01984501158153176,0.18669080892013382
3173,0.24863922135405753,0.21213117532339035,0.3326937828208866,0.01984501158153176,0.18669080892013382
3174,0.24863922135405753,0.21213117532339035,0.3326937828208866,0.01984501158153176,0.18669080892013382
3175,0.24863922135405753,0.21213117532339035,0.3326937828208866,0.01984501158153176,0.18669080892013382
3176,0.24863922135405753,0.21213117532339035,0.3326937828208866,0.01984501158153176,0.18669080892013382
3177,0.24863922135405753,0.21213117532339035,0.3326937828208866,0.01984501158153176,0.18669080892013382
3178,0.24863922135405753,0.21213117532339035,0.3326937828208866,0.01984501158153176,0.18669080892013382
3179,0.24863922135405753,0.21213117532339035,0.3326937828208866,0.01984501158153176,0.18669080892013382
3180,0.24863922135405753,0.21213117532339035,0.3326937828208866,0.01984501158153176,0.18669080892013382
3181,0.24863922135405753,0.21213117532339035,0.3326937828208866,0.01984501158153176,0.18669080892013382
3182,0.24863922135405753,0.21213117532339035,0.3326937828208866,0.01984501158153176,0.18669080892013382
3183,0.24863922135405753,0.21213117532339035,0.3326937828208866,0.01984501158153176,0.18669080892013382
3184,0.24863922135405753,0.21213117532339035,0.3326937828208866,0.01984501158153176,0.18669080892013382
3185,0.24863922135405753,0.21213117532339035,0.3326937828208866,0.01984501158153176,0.18669080892013382
3186,0.24863922135405753,0.21213117532339035,0.3326937828208866,0.01984501158153176,0.18669080892013382
3187,0.24863922135405753,0.21213117532339035,0.3326937828208866,0.01984501158153176,0.18669080892013382
3188,0.24863922135405753,0.21213117532339035,0.3326937828208866,0.01984501158153176,0.18669080892013382
3189,0.24863922135405753,0.21213117532339035,0.3326937828208866,0.01984501158153176,0.18669080892013382
3190,0.24863922135405753,0.21213117532339035,0.3326937828208866,0.01984501158153176,0.18669080892013382
3191,0.24863922135405753,0.21213117532339035,0.3326937828208866,0.01984501158153176,0.18669080892013382
3192,0.24863922135405753,0.21213117532339035,0.3326937828208866,0.01984501158153176,0.18669080892013382
3193,0.24863922135405753,0.21213117532339035,0.3326937828208866,0.01984501158153176,0.18669080892013382
3194,0.24863922135405753,0.21213117532339035,0.3326937828208866,0.01984501158153176,0.18669080892013382
3195,0.24863922135405753,0.21213117532339035,0.3326937828208866,0.01984501158153176,0.18669080892013382
3196,0.24863922135405753,0.21213117532339035,0.3326937828208866,0.01984501158153176,0.18669080892013382
3197,0.24863922135405753,0.21213117532339035,0.3326937828208866,0.01984501158153176,0.18669080892013382
3198,0.24863922135405753,0.21213117532339035,0.3326937828208866,0.01984501158153176,0.18669080892013382
3199,0.24863922135405753,0.21213117532339035,0.3326937828208866,0.01984501158153176,0.18669080892013382
3200,0.23271367662234743,0.21727507368886761,0.3171261126796191,0.01942805609702095,0.21345708091214488
3201,0.23271367662234743,0.21727507368886761,0.3171261126796191,0.01942805609702095,0.21345708091214488
3202,0.23271367662234743,0.21727507368886761,0.3171261126796191,0.01942805609702095,0.21345708091214488
3203,0.23271367662234743,0.21727507368886761,0.3171261126796191,0.01942805609702095,0.21345708091214488
3204,0.23271367662234743,0.21727507368886761,0.3171261126796191,0.01942805609702095,0.21345708091214488
3205,0.23271367662234743,0.21727507368886761,0.3171261126796191,0.01942805609702095,0.21345708091214488
3206,0.23271367662234743,0.21727507368886761,0.3171261126796191,0.01942805609702095,0.21345708091214488
3207,0.23271367662234743,0.21727507368886761,0.3171261126796191,0.01942805609702095,0.21345708091214488
3208,0.23271367662234743,0.21727507368886761,0.3171261126796191,0.01942805609702095,0.21345708091214488
3209,0.23271367662234743,0.21727507368886761,0.3171261126796191,0.01942805609702095,0.21345708091214488
3210,0.23271367662234743,0.21727507368886761,0.3171261126796191,0.01942805609702095,0.21345708091214488
3211,0.23271367662234743,0.21727507368886761,0.3171261126796191,0.01942805609702095,0.21345708091214488
3212,0.23271367662234743,0.21727507368886761,0.3171261126796191,0.01942805609702095,0.21345708091214488
3213,0.23271367662234743,0.21727507368886761,0.3171261126796191,0.01942805609702095,0.21345708091214488
3214,0.23271367662234743,0.21727507368886761,0.3171261126796191,0.01942805609702095,0.21345708091214488
3215,0.23271367662234743,0.21727507368886761,0.3171261126796191,0.01942805609702095,0.21345708091214488
3216,0.23271367662234743,0.21727507368886761,0.3171261126796191,0.01942805609702095,0.21345708091214488
3217,0.23271367662234743,0.21727507368886761,0.3171261126796191,0.01942805609702095,0.21345708091214488
3218,0.23271367662234743,0.21727507368886761,0.3171261126796191,0.01942805609702095,0.21345708091214488
3219,0.23271367662234743,0.21727507368886761,0.3171261126796191,0.01942805609702095,0.21345708091214488
3220,0.23271367662234743,0.21727507368886761,0.3171261126796191,0.01942805609702095,0.21345708091214488
3221,0.23271367662234743,0.21727507368886761,0.3171261126796191,0.01942805609702095,0.21345708091214488
3222,0.23271367662234743,0.21727507368886761,0.3171261126796191,0.01942805609702095,0.21345708091214488
3223,0.23271367662234743,0.21727507368886761,0.3171261126796191,0.01942805609702095,0.21345708091214488
3224,0.23271367662234743,0.21727507368886761,0.3171261126796191,0.01942805609702095,0.21345708091214488
3225,0.23271367662234743,0.21727507368886761,0.3171261126796191,0.01942805609702095,0.21345708091214488
3226,0.23271367662234743,0.21727507368886761,0.3171261126796191,0.01942805609702095,0.21345708091214488
3227,0.23271367662234743,0.21727507368886761,0.3171261126796191,0.01942805609702095,0.21345708091214488
3228,0.23271367662234743,0.21727507368886761,0.3171261126796191,0.01942805609702095,0.21345708091214488
3229,0.23271367662234743,0.21727507368886761,0.3171261126796191,0.01942805609702095,0.21345708091214488
3230,0.23271367662234743,0.21727507368886761,0.3171261126796191,0.01942805609702095,0.21345708091214488
3231,0.23271367662234743,0.21727507368886761,0.3171261126796191,0.01942805609702095,0.21345708091214488
3232,0.23271367662234743,0.21727507368886761,0.3171261126796191,0.01942805609702095,0.21345708091214488
3233,0.23271367662234743,0.21727507368886761,0.3171261126796191,0.01942805609702095,0.21345708091214488
3234,0.23271367662234743,0.21727507368886761,0.3171261126796191,0.01942805609702095,0.21345708091214488
3235,0.23271367662234743,0.21727507368886761,0.3171261126796191,0.01942805609702095,0.21345708091214488
3236,0.23271367662234743,0.21727507368886761,0.3171261126796191,0.01942805609702095,0.21345708091214488
3237,0.23271367662234743,0.21727507368886761,0.3171261126796191,0.01942805609702095,0.21345708091214488
3238,0.23271367662234743,0.21727507368886761,0.3171261126796191,0.01942805609702095,0.21345708091214488
3239,0.23271367662234743,0.21727507368886761,0.3171261126796191,0.01942805609702095,0.21345708091214488
3240,0.23271367662234743,0.21727507368886761,0.3171261126796191,0.01942805609702095,0.21345708091214488
3241,0.23271367662234743,0.21727507368886761,0.3171261126796191,0.01942805609702095,0.21345708091214488
3242,0.23271367662234743,0.21727507368886761,0.3171261126796191,0.01942805609702095,0.21345708091214488
3243,0.23271367662234743,0.21727507368886761,0.3171261126796191,0.01942805609702095,0.21345708091214488
3244,0.23271367662234743,0.21727507368886761,0.3171261126796191,0.01942805609702095,0.21345708091214488
3245,0.23271367662234743,0.21727507368886761,0.3171261126796191,0.01942805609702095,0.21345708091214488
3246,0.23271367662234743,0.21727507368886761,0.3171261126796191,0.01942805609702095,0.21345708091214488
3247,0.23271367662234743,0.21727507368886761,0.3171261126796191,0.01942805609702095,0.21345708091214488
3248,0.23271367662234743,0.21727507368886761,0.3171261126796191,0.01942805609702095,0.21345708091214488
3249,0.23271367662234743,0.21727507368886761,0.3171261126796191,0.01942805609702095,0.21345708091214488
3250,0.23271367662234743,0.21727507368886761,0.3171261126796191,0.01942805609702095,0.21345708091214488
3251,0.23271367662234743,0.21727507368886761,0.3171261126796191,0.01942805609702095,0.21345708091214488
3252,0.23271367662234743,0.21727507368886761,0.3171261126796191,0.01942805609702095,0.21345708091214488
3253,0.23271367662234743,0.21727507368886761,0.3171261126796191,0.01942805609702095,0.21345708091214488
3254,0.23271367662234743,0.21727507368886761,0.3171261126796191,0.01942805609702095,0.21345708091214488
3255,0.23271367662234743,0.21727507368886761,0.3171261126796191,0.01942805609702095,0.21345708091214488
3256,0.23271367662234743,0.21727507368886761,0.3171261126796191,0.01942805609702095,0.21345708091214488
3257,0.23271367662234743,0.21727507368886761,0.3171261126796191,0.01942805609702095,0.21345708091214488
3258,0.23271367662234743,0.21727507368886761,0.3171261126796191,0.01942805609702095,0.21345708091214488
3259,0.23271367662234743,0.21727507368886761,0.3171261126796191,0.01942805609702095,0.21345708091214488
3260,0.23271367662234743,0.21727507368886761,0.3171261126796191,0.01942805609702095,0.21345708091214488
3261,0.23271367662234743,0.21727507368886761,0.3171261126796191,0.01942805609702095,0.21345708091214488
3262,0.23271367662234743,0.21727507368886761,0.3171261126796191,0.01942805609702095,0.21345708091214488
3263,0.23271367662234743,0.21727507368886761,0.3171261126796191,0.01942805609702095,0.21345708091214488
3264,0.23271367662234743,0.21727507368886761,0.3171261126796191,0.01942805609702095,0.21345708091214488
3265,0.23271367662234743,0.21727507368886761,0.3171261126796191,0.01942805609702095,0.21345708091214488
3266,0.23271367662234743,0.21727507368886761,0.3171261126796191,0.01942805609702095,0.21345708091214488
3267,0.23271367662234743,0.21727507368886761,0.3171261126796191,0.01942805609702095,0.21345708091214488
3268,0.23271367662234743,0.21727507368886761,0.3171261126796191,0.01942805609702095,0.21345708091214488
3269,0.23271367662234743,0.21727507368886761,0.3171261126796191,0.01942805609702095,0.21345708091214488
3270,0.23271367662234743,0.21727507368886761,0.3171261126796191,0.01942805609702095,0.21345708091214488
3271,0.23271367662234743,0.21727507368886761,0.3171261126796191,0.01942805609702095,0.21345708091214488
3272,0.23271367662234743,0.21727507368886761,0.3171261126796191,0.01942805609702095,0.21345708091214488
3273,0.23271367662234743,0.21727507368886761,0.3171261126796191,0.01942805609702095,0.21345708091214488
3274,0.23271367662234743,0.21727507368886761,0.3171261126796191,0.01942805609702095,0.21345708091214488
3275,0.23271367662234743,0.21727507368886761,0.3171261126796191,0.01942805609702095,0.21345708091214488
3276,0.23271367662234743,0.21727507368886761,0.3171261126796191,0.01942805609702095,0.21345708091214488
3277,0.23271367662234743,0.21727507368886761,0.3171261126796191,0.01942805609702095,0.21345708091214488
3278,0.23271367662234743,0.21727507368886761,0.3171261126796191,0.01942805609702095,0.21345708091214488
3279,0.23271367662234743,0.21727507368886761,0.3171261126796191,0.01942805609702095,0.21345708091214488
3280,0.23271367662234743,0.21727507368886761,0.3171261126796191,0.01942805609702095,0.21345708091214488
3281,0.23271367662234743,0.21727507368886761,0.3171261126796191,0.01942805609702095,0.21345708091214488
3282,0.23271367662234743,0.21727507368886761,0.3171261126796191,0.01942805609702095,0.21345708091214488
3283,0.23271367662234743,0.21727507368886761,0.3171261126796191,0.01942805609702095,0.21345708091214488
3284,0.23271367662234743,0.21727507368886761,0.3171261126796191,0.01942805609702095,0.21345708091214488
3285,0.23271367662234743,0.21727507368886761,0.3171261126796191,0.01942805609702095,0.21345708091214488
3286,0.23271367662234743,0.21727507368886761,0.3171261126796191,0.01942805609702095,0.21345708091214488
3287,0.23271367662234743,0.21727507368886761,0.3171261126796191,0.01942805609702095,0.21345708091214488
3288,0.23271367662234743,0.21727507368886761,0.3171261126796191,0.01942805609702095,0.21345708091214488
3289,0.23271367662234743,0.21727507368886761,0.3171261126796191,0.01942805609702095,0.21345708091214488
3290,0.23271367662234743,0.21727507368886761,0.3171261126796191,0.01942805609702095,0.21345708091214488
3291,0.23271367662234743,0.21727507368886761,0.3171261126796191,0.01942805609702095,0.21345708091214488
3292,0.23271367662234743,0.21727507368886761,0.3171261126796191,0.01942805609702095,0.21345708091214488
3293,0.23271367662234743,0.21727507368886761,0.3171261126796191,0.01942805609702095,0.21345708091214488
3294,0.23271367662234743,0.21727507368886761,0.3171261126796191,0.01942805609702095,0.21345708091214488
3295,0.23271367662234743,0.21727507368886761,0.3171261126796191,0.01942805609702095,0.21345708091214488
3296,0.23271367662234743,0.21727507368886761,0.3171261126796191,0.01942805609702095,0.21345708091214488
3297,0.23271367662234743,0.21727507368886761,0.3171261126796191,0.01942805609702095,0.21345708091214488
3298,0.23271367662234743,0.21727507368886761,0.3171261126796191,0.01942805609702095,0.21345708091214488
3299,0.23271367662234743,0.21727507368886761,0.3171261126796191,0.01942805609702095,0.21345708091214488
3300,0.23269913523891025,0.23073666616645663,0.3218901271183524,0.019849084869652228,0.19482498660662845
3301,0.23269913523891025,0.23073666616645663,0.3218901271183524,0.019849084869652228,0.19482498660662845
3302,0.23269913523891025,0.23073666616645663,0.3218901271183524,0.019849084869652228,0.19482498660662845
3303,0.23269913523891025,0.23073666616645663,0.3218901271183524,0.019849084869652228,0.19482498660662845
3304,0.23269913523891025,0.23073666616645663,0.3218901271183524,0.019849084869652228,0.19482498660662845
3305,0.23269913523891025,0.23073666616645663,0.3218901271183524,0.019849084869652228,0.19482498660662845
3306,0.23269913523891025,0.23073666616645663,0.3218901271183524,0.019849084869652228,0.19482498660662845
3307,0.23269913523891025,0.23073666616645663,0.3218901271183524,0.019849084869652228,0.19482498660662845
3308,0.23269913523891025,0.23073666616645663,0.3218901271183524,0.019849084869652228,0.19482498660662845
3309,0.23269913523891025,0.23073666616645663,0.3218901271183524,0.019849084869652228,0.19482498660662845
3310,0.23269913523891025,0.23073666616645663,0.3218901271183524,0.019849084869652228,0.19482498660662845
3311,0.23269913523891025,0.23073666616645663,0.3218901271183524,0.019849084869652228,0.19482498660662845
3312,0.23269913523891025,0.23073666616645663,0.3218901271183524,0.019849084869652228,0.19482498660662845
3313,0.23269913523891025,0.23073666616645663,0.3218901271183524,0.019849084869652228,0.19482498660662845
3314,0.23269913523891025,0.23073666616645663,0.3218901271183524,0.019849084869652228,0.19482498660662845
3315,0.23269913523891025,0.23073666616645663,0.3218901271183524,0.019849084869652228,0.19482498660662845
3316,0.23269913523891025,0.23073666616645663,0.3218901271183524,0.019849084869652228,0.19482498660662845
3317,0.23269913523891025,0.23073666616645663,0.3218901271183524,0.019849084869652228,0.19482498660662845
3318,0.23269913523891025,0.23073666616645663,0.3218901271183524,0.019849084869652228,0.19482498660662845
3319,0.23269913523891025,0.23073666616645663,0.3218901271183524,0.019849084869652228,0.19482498660662845
3320,0.23269913523891025,0.23073666616645663,0.3218901271183524,0.019849084869652228,0.19482498660662845
3321,0.23269913523891025,0.23073666616645663,0.3218901271183524,0.019849084869652228,0.19482498660662845
3322,0.23269913523891025,0.23073666616645663,0.3218901271183524,0.019849084869652228,0.19482498660662845
3323,0.23269913523891025,0.23073666616645663,0.3218901271183524,0.019849084869652228,0.19482498660662845
3324,0.23269913523891025,0.23073666616645663,0.3218901271183524,0.019849084869652228,0.19482498660662845
3325,0.23269913523891025,0.23073666616645663,0.3218901271183524,0.019849084869652228,0.19482498660662845
3326,0.23269913523891025,0.23073666616645663,0.3218901271183524,0.019849084869652228,0.19482498660662845
3327,0.23269913523891025,0.23073666616645663,0.3218901271183524,0.019849084869652228,0.19482498660662845
3328,0.23269913523891025,0.23073666616645663,0.3218901271183524,0.019849084869652228,0.19482498660662845
3329,0.23269913523891025,0.23073666616645663,0.3218901271183524,0.019849084869652228,0.19482498660662845
3330,0.23269913523891025,0.23073666616645663,0.3218901271183524,0.019849084869652228,0.19482498660662845
3331,0.23269913523891025,0.23073666616645663,0.3218901271183524,0.019849084869652228,0.19482498660662845
3332,0.23269913523891025,0.23073666616645663,0.3218901271183524,0.019849084869652228,0.19482498660662845
3333,0.23269913523891025,0.23073666616645663,0.3218901271183524,0.019849084869652228,0.19482498660662845
3334,0.23269913523891025,0.23073666616645663,0.3218901271183524,0.019849084869652228,0.19482498660662845
3335,0.23269913523891025,0.23073666616645663,0.3218901271183524,0.019849084869652228,0.19482498660662845
3336,0.23269913523891025,0.23073666616645663,0.3218901271183524,0.019849084869652228,0.19482498660662845
3337,0.23269913523891025,0.23073666616645663,0.3218901271183524,0.019849084869652228,0.19482498660662845
3338,0.23269913523891025,0.23073666616645663,0.3218901271183524,0.019849084869652228,0.19482498660662845
3339,0.23269913523891025,0.23073666616645663,0.3218901271183524,0.019849084869652228,0.19482498660662845
3340,0.23269913523891025,0.23073666616645663,0.3218901271183524,0.019849084869652228,0.19482498660662845
3341,0.23269913523891025,0.23073666616645663,0.3218901271183524,0.019849084869652228,0.19482498660662845
3342,0.23269913523891025,0.23073666616645663,0.3218901271183524,0.019849084869652228,0.19482498660662845
3343,0.23269913523891025,0.23073666616645663,0.3218901271183524,0.019849084869652228,0.19482498660662845
3344,0.23269913523891025,0.23073666616645663,0.3218901271183524,0.019849084869652228,0.19482498660662845
3345,0.23269913523891025,0.23073666616645663,0.3218901271183524,0.019849084869652228,0.19482498660662845
3346,0.23269913523891025,0.23073666616645663,0.3218901271183524,0.019849084869652228,0.19482498660662845
3347,0.23269913523891025,0.23073666616645663,0.3218901271183524,0.019849084869652228,0.19482498660662845
3348,0.23269913523891025,0.23073666616645663,0.3218901271183524,0.019849084869652228,0.19482498660662845
