iteration,temperature
130,11735.809258878766
131,11719.033683166608
132,11702.282087048381
133,11685.554436246815
134,11668.850696533638
135,11652.170833729506
136,11635.514813703929
137,11618.882602375208
138,11602.27416571036
139,11585.68946972505
140,11569.128480483521
141,11552.591164098525
142,11536.077486731256
143,11519.587414591273
144,11503.120913936442
145,11486.677951072857
146,11470.258492354778
147,11453.862504184559
148,11437.489953012579
149,11421.140805337172
150,11404.815027704564
151,11388.512586708799
152,11372.233448991674
153,11355.977581242667
154,11339.744950198874
155,11323.535522644937
156,11307.349265412977
157,11291.186145382524
158,11275.046129480457
159,11258.929184680926
160,11242.835278005292
161,11226.764376522055
162,11210.71644734679
163,11194.691457642077
164,11178.689374617436
165,11162.710165529257
166,11146.75379768074
167,11130.820238421815
168,11114.909455149089
169,11099.021415305771
170,11083.15608638161
171,11067.313435912823
172,11051.493431482037
173,11035.69604071821
174,11019.92123129658
175,11004.168970938583
176,10988.439227411804
177,10972.731968529895
178,10957.047162152523
179,10941.38477618529
180,10925.744778579681
181,10910.12713733299
182,10894.531820488253
183,10878.958796134193
184,10863.408032405145
185,10847.879497480993
186,10832.373159587109
187,10816.88898699428
188,10801.42694801865
189,10785.987011021656
190,10770.569144409956
191,10755.17331663537
192,10739.799496194815
193,10724.44765163024
194,10709.117751528558
195,10693.80976452159
196,10678.52365928599
197,10663.25940454319
198,10648.016969059336
199,10632.796321645212
200,10617.597431156193
201,10602.420266492169
202,10587.264796597487
203,10572.130990460886
204,10557.018817115435
205,10541.928245638464
206,10526.85924515151
207,10511.811784820246
208,10496.78583385442
209,10481.781361507792
210,10466.798337078077
211,10451.83672990687
212,10436.896509379596
213,10421.977644925439
214,10407.08010601728
215,10392.20386217164
216,10377.348882948614
217,10362.515137951807
218,10347.702596828272
219,10332.911229268455
220,10318.141005006122
221,10303.391893818307
222,10288.66386552524
223,10273.9568899903
224,10259.270937119936
225,10244.605976863617
226,10229.961979213767
227,10215.338914205706
228,10200.736751917582
229,10186.155462470319
230,10171.595016027548
231,10157.05538279555
232,10142.536533023196
233,10128.038437001882
234,10113.56106506547
235,10099.10438759023
236,10084.668374994777
237,10070.25299774001
238,10055.858226329052
239,10041.484031307189
240,10027.130383261812
241,10012.797252822356
242,9998.484610660238
243,9984.192427488799
244,9969.920674063242
245,9955.669321180574
246,9941.438339679547
247,9927.227700440599
248,9913.037374385787
249,9898.867332478736
250,9884.717545724578
251,9870.587985169888
252,9856.478621902634
253,9842.389427052103
254,9828.32037178886
255,9814.271427324671
256,9800.24256491246
257,9786.23375584624
258,9772.24497146106
259,9758.276183132937
260,9744.327362278811
261,9730.398480356476
262,9716.489508864528
263,9702.600419342301
264,9688.731183369813
265,9674.881772567707
266,9661.052158597193
267,9647.242313159986
268,9633.452207998256
269,9619.681814894562
270,9605.9311056718
271,9592.200052193144
272,9578.488626361986
273,9564.796800121881
274,9551.12454545649
275,9537.47183438952
276,9523.838638984667
277,9510.224931345563
278,9496.630683615715
279,9483.055867978448
280,9469.500456656851
281,9455.964421913719
282,9442.447736051492
283,9428.950371412204
284,9415.472300377423
285,9402.013495368197
286,9388.573928844999
287,9375.153573307662
288,9361.75240129533
289,9348.370385386408
290,9335.007498198487
291,9321.663712388308
292,9308.339000651695
293,9295.033335723498
294,9281.746690377546
295,9268.479037426583
296,9255.230349722216
297,9242.00060015486
298,9228.78976165368
299,9215.597807186536
300,9202.424709759931
301,9189.270442418952
302,9176.134978247219
303,9163.018290366823
304,9149.920351938277
305,9136.841136160461
306,9123.780616270564
307,9110.73876554403
308,9097.715557294507
309,9084.710964873782
310,9071.724961671744
311,9058.757521116311
312,9045.80861667339
313,9032.878221846813
314,9019.966310178288
315,9007.072855247343
316,8994.197830671274
317,8981.341210105085
318,8968.502967241446
319,8955.683075810623
320,8942.881509580438
321,8930.098242356209
322,8917.333247980698
323,8904.586500334057
324,8891.857973333774
325,8879.14764093462
326,8866.455477128597
327,8853.781455944883
328,8841.12555144978
329,8828.487737746662
330,8815.867988975917
331,8803.266279314901
332,8790.682582977879
333,8778.116874215977
334,8765.569127317127
335,8753.039316606015
336,8740.527416444027
337,8728.033401229199
338,8715.557245396161
339,8703.098923416092
340,8690.658409796657
341,8678.235679081965
342,8665.83070585251
343,8653.44346472512
344,8641.073930352912
345,8628.722077425231
346,8616.387880667602
347,8604.071314841678
348,8591.772354745191
349,8579.490975211897
350,8567.227151111521
351,8554.980857349718
352,8542.752068868007
353,8530.54076064373
354,8518.346907689996
355,8506.170485055633
356,8494.011467825132
357,8481.869831118602
358,8469.745550091713
359,8457.638599935653
360,8445.548955877068
361,8433.476593178018
362,8421.421487135924
363,8409.383613083517
364,8397.36294638879
365,8385.359462454946
366,8373.373136720344
367,8361.403944658456
368,8349.45186177781
369,8337.516863621948
370,8325.598925769365
371,8313.698023833469
372,8301.814133462523
373,8289.947230339605
374,8278.097290182548
375,8266.264288743894
376,8254.44820181085
377,8242.64900520523
378,8230.86667478341
379,8219.101186436277
380,8207.352516089182
381,8195.620639701889
382,8183.905533268523
383,8172.207172817527
384,8160.525534411609
385,8148.860594147694
386,8137.212328156875
387,8125.580712604362
388,8113.965723689437
389,8102.367337645404
390,8090.78553073954
391,8079.220279273045
392,8067.671559580996
393,8056.139348032296
394,8044.623621029629
395,8033.1243550094105
396,8021.641526441736
397,8010.1751118303355
398,7998.725087712528
399,7987.291430659168
400,7975.874117274604
401,7964.473124196623
402,7953.088428096409
403,7941.720005678493
404,7930.367833680705
405,7919.031888874128
406,7907.712148063046
407,7896.4085880849025
408,7885.12118581025
409,7873.849918142702
410,7862.594762018889
411,7851.355694408407
412,7840.132692313771
413,7828.925732770374
414,7817.734792846432
415,7806.559849642942
416,7795.400880293631
417,7784.257861964917
418,7773.130771855851
419,7762.01958719808
420,7750.924285255798
421,7739.844843325695
422,7728.781238736916
423,7717.733448851012
424,7706.701451061895
425,7695.685222795789
426,7684.684741511187
427,7673.699984698805
428,7662.730929881532
429,7651.777554614388
430,7640.839836484476
431,7629.917753110937
432,7619.011282144905
433,7608.120401269458
434,7597.245088199577
435,7586.385320682098
436,7575.541076495662
437,7564.7123334506805
438,7553.899069389279
439,7543.101262185258
440,7532.318889744045
441,7521.551930002652
442,7510.800360929626
443,7500.064160525008
444,7489.343306820289
445,7478.637777878358
446,7467.947551793464
447,7457.272606691169
448,7446.612920728302
449,7435.968472092917
450,7425.339239004245
451,7414.725199712653
452,7404.126332499595
453,7393.542615677574
454,7382.97402759009
455,7372.420546611603
456,7361.882151147482
457,7351.358819633967
458,7340.85053053812
459,7330.357262357785
460,7319.878993621539
461,7309.415702888654
462,7298.967368749048
463,7288.533969823244
464,7278.115484762327
465,7267.711892247896
466,7257.323170992026
467,7246.949299737219
468,7236.590257256366
469,7226.2460223527
470,7215.916573859751
471,7205.601890641308
472,7195.301951591373
473,7185.016735634114
474,7174.746221723831
475,7164.490388844902
476,7154.249216011748
477,7144.022682268789
478,7133.810766690398
479,7123.613448380859
480,7113.430706474326
481,7103.26252013478
482,7093.108868555984
483,7082.969730961445
484,7072.845086604365
485,7062.734914767605
486,7052.639194763639
487,7042.557905934513
488,7032.4910276518
489,7022.438539316563
490,7012.400420359308
491,7002.376650239943
492,6992.367208447739
493,6982.372074501285
494,6972.391227948447
495,6962.424648366323
496,6952.4723153612085
497,6942.534208568549
498,6932.610307652898
499,6922.70059230788
500,6912.805042256144
501,6902.923637249325
502,6893.056357068002
503,6883.203181521656
504,6873.364090448629
505,6863.539063716083
506,6853.728081219957
507,6843.931122884931
508,6834.148168664378
509,6824.379198540329
510,6814.624192523425
511,6804.883130652886
512,6795.1559929964615
513,6785.442759650393
514,6775.743410739374
515,6766.057926416508
516,6756.386286863269
517,6746.728472289458
518,6737.084462933168
519,6727.454239060738
520,6717.837780966715
521,6708.235068973817
522,6698.646083432885
523,6689.070804722849
524,6679.509213250687
525,6669.961289451383
526,6660.4270137878875
527,6650.906366751078
528,6641.39932885972
529,6631.905880660426
530,6622.426002727615
531,6612.959675663474
532,6603.506880097918
533,6594.06759668855
534,6584.641806120622
535,6575.229489106996
536,6565.830626388101
537,6556.445198731901
538,6547.073186933845
539,6537.7145718168385
540,6528.369334231197
541,6519.03745505461
542,6509.718915192101
543,6500.413695575989
544,6491.121777165848
545,6481.843140948468
546,6472.577767937822
547,6463.325639175016
548,6454.0867357282605
549,6444.861038692828
550,6435.648529191011
551,6426.449188372089
552,6417.262997412287
553,6408.089937514737
554,6398.929989909439
555,6389.783135853226
556,6380.6493566297195
557,6371.528633549298
558,6362.4209479490555
559,6353.326281192761
560,6344.244614670824
561,6335.175929800257
562,6326.120208024632
563,6317.07743081405
564,6308.047579665096
565,6299.030636100807
566,6290.026581670631
567,6281.035397950388
568,6272.0570665422365
569,6263.091569074633
570,6254.138887202294
571,6245.19900260616
572,6236.271896993358
573,6227.357552097162
574,6218.455949676958
575,6209.567071518206
576,6200.690899432402
577,6191.827415257042
578,6182.976600855583
579,6174.1384381174075
580,6165.312908957787
581,6156.499995317842
582,6147.699679164508
583,6138.9119424904975
584,6130.136767314264
585,6121.374135679964
586,6112.62402965742
587,6103.8864313420845
588,6095.161322855005
589,6086.448686342784
590,6077.748503977545
591,6069.060757956895
592,6060.3854305038885
593,6051.722503866992
594,6043.071960320045
595,6034.433782162227
596,6025.807951718018
597,6017.1944513371645
598,6008.593263394644
599,6000.004370290627
600,5991.427754450442
601,5982.863398324539
602,5974.311284388454
603,5965.771395142773
604,5957.243713113097
605,5948.7282208500055
606,5940.224900929019
607,5931.733735950567
608,5923.254708539951
609,5914.787801347306
610,5906.332997047571
611,5897.890278340446
612,5889.459627950363
613,5881.041028626449
614,5872.634463142488
615,5864.239914296891
616,5855.857364912653
617,5847.486797837326
618,5839.128195942978
619,5830.781542126162
620,5822.446819307879
621,5814.124010433543
622,5805.813098472946
623,5797.514066420224
624,5789.226897293821
625,5780.951574136456
626,5772.6880800150875
627,5764.436398020878
628,5756.1965112691605
629,5747.968402899403
630,5739.7520560751755
631,5731.547453984113
632,5723.354579837885
633,5715.173416872156
634,5707.003948346556
635,5698.8461575446445
636,5690.700027773874
637,5682.565542365561
638,5674.442684674845
639,5666.331438080661
640,5658.231785985703
641,5650.1437118163885
642,5642.067199022826
643,5634.00223107878
644,5625.94879148164
645,5617.906863752385
646,5609.8764314355485
647,5601.857478099186
648,5593.849987334842
649,5585.853942757516
650,5577.869328005628
651,5569.896126740986
652,5561.934322648754
653,5553.983899437414
654,5546.044840838738
655,5538.117130607752
656,5530.200752522703
657,5522.2956903850245
658,5514.401928019307
659,5506.519449273262
660,5498.648238017688
661,5490.788278146441
662,5482.939553576401
663,5475.102048247433
664,5467.275746122365
665,5459.460631186943
666,5451.656687449809
667,5443.863898942463
668,5436.082249719227
669,5428.311723857221
670,5420.552305456325
671,5412.803978639143
672,5405.0667275509795
673,5397.340536359801
674,5389.6253892562045
675,5381.921270453385
676,5374.228164187103
677,5366.546054715655
678,5358.87492631984
679,5351.214763302922
680,5343.565549990607
681,5335.927270731005
682,5328.2999098945975
683,5320.68345187421
684,5313.077881084976
685,5305.483181964308
686,5297.899338971863
687,5290.326336589511
688,5282.764159321306
689,5275.212791693451
690,5267.67221825427
691,5260.1424235741715
692,5252.623392245621
693,5245.1151088831075
694,5237.617558123114
695,5230.130724624081
696,5222.654593066384
697,5215.1891481522935
698,5207.734374605947
699,5200.290257173319
700,5192.856780622189
701,5185.433929742109
702,5178.021689344374
703,5170.620044261988
704,5163.228979349639
705,5155.848479483662
706,5148.47852956201
707,5141.119114504225
708,5133.770219251403
709,5126.43182876617
710,5119.103928032641
711,5111.786502056401
712,5104.479535864465
713,5097.183014505253
714,5089.8969230485545
715,5082.621246585503
716,5075.355970228544
717,5068.101079111401
718,5060.85655838905
719,5053.622393237687
720,5046.398568854696
721,5039.185070458622
722,5031.98188328914
723,5024.78899260702
724,5017.606383694105
725,5010.434041853274
726,5003.271952408416
727,4996.120100704397
728,4988.978472107035
729,4981.847052003061
730,4974.725825800101
731,4967.614778926635
732,4960.513896831975
733,4953.42316498623
734,4946.342568880281
735,4939.272094025746
736,4932.211725954955
737,4925.161450220919
738,4918.121252397298
739,4911.091118078376
740,4904.071032879027
741,4897.06098243469
742,4890.060952401334
743,4883.070928455434
744,4876.090896293939
745,4869.120841634244
746,4862.160750214159
747,4855.210607791881
748,4848.270400145964
749,4841.340113075294
750,4834.419732399052
751,4827.509243956693
752,4820.608633607912
753,4813.717887232618
754,4806.836990730901
755,4799.965930023008
756,4793.104691049311
757,4786.253259770283
758,4779.41162216646
759,4772.579764238421
760,4765.757672006756
761,4758.945331512038
762,4752.142728814793
763,4745.349849995474
764,4738.566681154429
765,4731.793208411876
766,4725.029417907873
767,4718.275295802291
768,4711.530828274783
769,4704.796001524757
770,4698.0708017713505
771,4691.355215253398
772,4684.649228229403
773,4677.9528269775155
774,4671.265997795498
775,4664.588727000699
776,4657.921000930025
777,4651.262805939915
778,4644.614128406309
779,4637.974954724622
780,4631.345271309717
781,4624.725064595875
782,4618.114321036767
783,4611.513027105431
784,4604.921169294238
785,4598.338734114868
786,4591.765708098283
787,4585.2020777946955
788,4578.647829773547
789,4572.102950623474
790,4565.567426952284
791,4559.04124538693
792,4552.52439257348
793,4546.016855177089
794,4539.518619881976
795,4533.02967339139
796,4526.550002427592
797,4520.079593731818
798,4513.618434064259
799,4507.166510204032
800,4500.72380894915
801,4494.2903171165
802,4487.866021541811
803,4481.450909079632
804,4475.044966603299
805,4468.648181004916
806,4462.260539195321
807,4455.8820281040635
808,4449.512634679375
809,4443.152345888144
810,4436.80114871589
811,4430.459030166736
812,4424.125977263379
813,4417.801977047071
814,4411.487016577583
815,4405.181082933185
816,4398.884163210619
817,4392.596244525069
818,4386.317314010139
819,4380.047358817824
820,4373.786366118484
821,4367.534323100818
822,4361.29121697184
823,4355.057034956848
824,4348.831764299402
825,4342.615392261296
826,4336.407906122532
827,4330.209293181297
828,4324.01954075393
829,4317.838636174905
830,4311.666566796798
831,4305.503319990264
832,4299.34888314401
833,4293.203243664772
834,4287.066388977287
835,4280.9383065242655
836,4274.81898376637
837,4268.708408182187
838,4262.606567268199
839,4256.513448538764
840,4250.429039526087
841,4244.353327780194
842,4238.286300868909
843,4232.227946377826
844,4226.1782519102835
845,4220.137205087342
846,4214.104793547756
847,4208.0810049479505
848,4202.0658269619935
849,4196.059247281572
850,4190.06125361597
851,4184.071833692036
852,4178.090975254166
853,4172.118666064271
854,4166.1548939017575
855,4160.199646563501
856,4154.2529118638195
857,4148.31467763445
858,4142.384931724524
859,4136.46366200054
860,4130.550856346343
861,4124.646502663095
862,4118.750588869254
863,4112.863102900546
864,4106.9840327099455
865,4101.113366267644
866,4095.25109156103
867,4089.3971965946644
868,4083.5516693902528
869,4077.7144979866243
870,4071.8856704397053
871,4066.0651748224955
872,4060.252999225044
873,4054.449131754423
874,4048.6535605347067
875,4042.8662737069435
876,4037.0872594291345
877,4031.316505876208
878,4025.554001239995
879,4019.7997337292063
880,4014.0536915694065
881,4008.3158630029916
882,4002.5862362891644
883,3996.8647997039106
884,3991.151541539974
885,3985.4464501068333
886,3979.7495137306787
887,3974.0607207543867
888,3968.380059537497
889,3962.7075184561886
890,3957.0430859032563
891,3951.3867502880858
892,3945.738500036632
893,3940.0983235913936
894,3934.4662094113896
895,3928.8421459721367
896,3923.2261217656246
897,3917.6181253002933
898,3912.018145101009
899,3906.426169709041
900,3900.8421876820385
901,3895.266187594006
902,3889.6981580352813
903,3884.1380876125113
904,3878.5859649486288
905,3873.0417786828298
906,3867.50551747055
907,3861.9771699834405
908,3856.4567249093466
909,3850.9441709522825
910,3845.4394968324104
911,3839.942691286016
912,3834.4537430654846
913,3828.9726409392806
914,3823.4993736919228
915,3818.0339301239615
916,3812.576299051956
917,3807.126469308452
918,3801.684429741958
919,3796.2501692169226
920,3790.8236766137125
921,3785.4049408285887
922,3779.9939507736844
923,3774.5906953769822
924,3769.1951635822916
925,3763.8073443492262
926,3758.4272266531807
927,3753.054799485309
928,3747.690051852502
929,3742.332972777364
930,3736.98355129819
931,3731.6417764689454
932,3726.3076373592417
933,3720.9811230543146
934,3715.6622226550016
935,3710.3509252777203
936,3705.0472200544455
937,3699.7510961326866
938,3694.462542675467
939,3689.1815488612997
940,3683.9081038841673
941,3678.642196953498
942,3673.383817294145
943,3668.1329541463638
944,3662.8895967657904
945,3657.653734423419
946,3652.4253564055794
947,3647.2044520139175
948,3641.9910105653707
949,3636.7850213921474
950,3631.586473841705
951,3626.3953572767273
952,3621.211661075105
953,3616.035374629911
954,3610.866487349381
955,3605.70498865689
956,3600.5508679909326
957,3595.4041148051
958,3590.2647185680585
959,3585.1326687635287
960,3580.007954890263
961,3574.8905664620256
962,3569.780493007569
963,3564.677724070614
964,3559.5822492098287
965,3554.494057998805
966,3549.4131400260403
967,3544.3394848949133
968,3539.273082223665
969,3534.213921645375
970,3529.1619928079435
971,3524.1172853740673
972,3519.0797890212198
973,3514.0494934416297
974,3509.0263883422604
975,3504.010463444788
976,3499.0017084855813
977,3494.00011321568
978,3489.005667400774
979,3484.0183608211833
980,3479.038183271835
981,3474.065124562244
982,3469.0991745164924
983,3464.1403229732077
984,3459.1885597855426
985,3454.243874821154
986,3449.306257962182
987,3444.3756991052296
988,3439.4521881613427
989,3434.535715055988
990,3429.6262697290335
991,3424.723842134727
992,3419.8284222416764
993,3414.9400000328287
994,3410.058565505449
995,3405.1841086711024
996,3400.31661955563
997,3395.4560881991315
998,3390.602504655943
999,3385.7558589946175
1000,3380.9161412979042
1001,3376.0833416627283
1002,3371.2574502001717
1003,3366.4384570354505
1004,3361.626352307897
1005,3356.821126170938
1006,3352.0227687920765
1007,3347.2312703528696
1008,3342.446621048909
1009,3337.6688110898017
1010,3332.8978306991494
1011,3328.1336701145283
1012,3323.3763195874694
1013,3318.6257693834386
1014,3313.8820097818166
1015,3309.145031075879
1016,3304.414823572777
1017,3299.6913775935163
1018,3294.9746834729385
1019,3290.264731559701
1020,3285.561512216257
1021,3280.8650158188366
1022,3276.1752327574254
1023,3271.492153435747
1024,3266.815768271241
1025,3262.1460676950455
1026,3257.4830421519764
1027,3252.826682100508
1028,3248.1769780127547
1029,3243.5339203744484
1030,3238.8974996849224
1031,3234.2677064570903
1032,3229.644531217427
1033,3225.027964505949
1034,3220.417996876195
1035,3215.8146188952073
1036,3211.2178211435116
1037,3206.6275942150987
1038,3202.043928717404
1039,3197.466815271289
1040,3192.8962445110224
1041,3188.3322070842605
1042,3183.7746936520284
1043,3179.2236948887003
1044,3174.6792014819807
1045,3170.141204132886
1046,3165.609693555724
1047,3161.084660478077
1048,3156.56609564078
1049,3152.053989797905
1050,3147.5483337167398
1051,3143.0491181777693
1052,3138.5563339746577
1053,3134.0699719142285
1054,3129.590022816447
1055,3125.1164775144002
1056,3120.649326854279
1057,3116.1885616953587
1058,3111.7341729099808
1059,3107.2861513835346
1060,3102.8444880144375
1061,3098.409173714117
1062,3093.9801994069926
1063,3089.5575560304565
1064,3085.1412345348554
1065,3080.731225883472
1066,3076.3275210525057
1067,3071.930111031056
1068,3067.5389868211028
1069,3063.1541394374863
1070,3058.7755599078923
1071,3054.4032392728313
1072,3050.037168585621
1073,3045.6773389123678
1074,3041.3237413319475
1075,3036.9763669359895
1076,3032.635206828856
1077,3028.300252127626
1078,3023.971493962076
1079,3019.64892347466
1080,3015.332531820496
1081,3011.0223101673437
1082,3006.7182496955875
1083,3002.42034159822
1084,2998.128577080822
1085,2993.842947361546
1086,2989.5634436710975
1087,2985.2900572527165
1088,2981.0227793621602
1089,2976.7616012676863
1090,2972.506514250033
1091,2968.257509602402
1092,2964.0145786304415
1093,2959.7777126522274
1094,2955.5469029982455
1095,2951.3221410113742
1096,2947.1034180468673
1097,2942.890725472335
1098,2938.684054667727
1099,2934.4833970253158
1100,2930.2887439496767
1101,2926.1000868576725
1102,2921.9174171784343
1103,2917.7407263533455
1104,2913.570005836023
1105,2909.4052470923007
1106,2905.2464416002103
1107,2901.0935808499667
1108,2896.9466563439482
1109,2892.8056595966796
1110,2888.6705821348155
1111,2884.5414154971227
1112,2880.4181512344626
1113,2876.3007809097744
1114,2872.189296098057
1115,2868.083688386353
1116,2863.98394937373
1117,2859.8900706712643
1118,2855.802043902024
1119,2851.719860701051
1120,2847.6435127153454
1121,2843.5729916038463
1122,2839.508289037416
1123,2835.4493966988234
1124,2831.3963062827256
1125,2827.349009495652
1126,2823.3074980559863
1127,2819.2717636939515
1128,2815.241798151591
1129,2811.2175931827524
1130,2807.1991405530703
1131,2803.1864320399504
1132,2799.179459432552
1133,2795.1782145317707
1134,2791.182689150223
1135,2787.1928751122277
1136,2783.2087642537917
1137,2779.2303484225904
1138,2775.257619477953
1139,2771.2905692908453
1140,2767.3291897438526
1141,2763.373472731164
1142,2759.4234101585553
1143,2755.478993943372
1144,2751.540216014514
1145,2747.6070683124176
1146,2743.67954278904
1147,2739.757631407843
1148,2735.841326143775
1149,2731.9306189832564
1150,2728.0255019241627
1151,2724.1259669758074
1152,2720.2320061589267
1153,2716.3436115056625
1154,2712.4607750595455
1155,2708.5834888754807
1156,2704.7117450197293
1157,2700.845535569894
1158,2696.9848526149012
1159,2693.129688254987
1160,2689.2800346016775
1161,2685.4358837777772
1162,2681.5972279173493
1163,2677.764059165701
1164,2673.936369679367
1165,2670.1141516260946
1166,2666.297397184826
1167,2662.486098545683
1168,2658.680247909952
1169,2654.879837490066
1170,2651.0848595095913
1171,2647.295306203209
1172,2643.5111698166997
1173,2639.73244260693
1174,2635.959116841833
1175,2632.1911848003947
1176,2628.428638772639
1177,2624.671471059609
1178,2620.9196739733543
1179,2617.173239836913
1180,2613.4321609842978
1181,2609.6964297604786
1182,2605.966038521368
1183,2602.240979633805
1184,2598.5212454755406
1185,2594.8068284352203
1186,2591.0977209123703
1187,2587.3939153173806
1188,2583.6954040714904
1189,2580.002179606772
1190,2576.3142343661166
1191,2572.631560803216
1192,2568.9541513825498
1193,2565.2819985793694
1194,2561.615094879682
1195,2557.953432780236
1196,2554.297004788505
1197,2550.6458034226725
1198,2546.9998212116166
1199,2543.3590506948954
1200,2539.723484422731
1201,2536.093114955994
1202,2532.46793486619
1203,2528.8479367354416
1204,2525.2331131564756
1205,2521.6234567326073
1206,2518.0189600777244
1207,2514.419615816273
1208,2510.825416583242
1209,2507.2363550241475
1210,2503.65242379502
1211,2500.0736155623854
1212,2496.4999230032545
1213,2492.9313388051046
1214,2489.3678556658656
1215,2485.809466293906
1216,2482.2561634080175
1217,2478.7079397373986
1218,2475.164788021642
1219,2471.6267010107176
1220,2468.0936714649597
1221,2464.5656921550512
1222,2461.042755862008
1223,2457.524855377166
1224,2454.011983502165
1225,2450.504133048935
1226,2447.001296839679
1227,2443.5034677068625
1228,2440.010638493195
1229,2436.522802051618
1230,2433.039951245288
1231,2429.5620789475647
1232,2426.0891780419934
1233,2422.6212414222923
1234,2419.1582619923383
1235,2415.700232666151
1236,2412.247146367879
1237,2408.7989960317855
1238,2405.355774602234
1239,2401.917475033673
1240,2398.4840902906226
1241,2395.05561334766
1242,2391.6320371894035
1243,2388.2133548105007
1244,2384.799559215612
1245,2381.390643419398
1246,2377.9866004465043
1247,2374.5874233315467
1248,2371.1931051190977
1249,2367.803638863673
1250,2364.4190176297147
1251,2361.039234491581
1252,2357.664282533528
1253,2354.2941548496983
1254,2350.9288445441057
1255,2347.5683447306214
1256,2344.2126485329604
1257,2340.8617490846664
1258,2337.515639529098
1259,2334.174313019415
1260,2330.8377627185646
1261,2327.5059817992674
1262,2324.178963444003
1263,2320.8567008449954
1264,2317.539187204201
1265,2314.2264157332925
1266,2310.9183796536468
1267,2307.6150721963304
1268,2304.316486602085
1269,2301.0226161213154
1270,2297.733454014073
1271,2294.4489935500437
1272,2291.1692280085354
1273,2287.8941506784618
1274,2284.623754858329
1275,2281.3580338562238
1276,2278.096980989798
1277,2274.8405895862547
1278,2271.588852982337
1279,2268.3417645243107
1280,2265.0993175679546
1281,2261.8615054785437
1282,2258.628321630837
1283,2255.3997594090647
1284,2252.1758122069127
1285,2248.9564734275114
1286,2245.7417364834196
1287,2242.5315947966137
1288,2239.326041798472
1289,2236.125070929763
1290,2232.9286756406304
1291,2229.7368493905815
1292,2226.5495856484717
1293,2223.366877892493
1294,2220.1887196101598
1295,2217.0151042982952
1296,2213.8460254630186
1297,2210.681476619732
1298,2207.521451293107
1299,2204.36594301707
1300,2201.214945334792
1301,2198.068451798672
1302,2194.9264559703265
1303,2191.788951420575
1304,2188.655931729427
1305,2185.5273904860683
1306,2182.40332128885
1307,2179.2837177452725
1308,2176.168573471975
1309,2173.0578820947203
1310,2169.9516372483836
1311,2166.8498325769383
1312,2163.752461733443
1313,2160.6595183800296
1314,2157.570996187889
1315,2154.486888837258
1316,2151.407190017409
1317,2148.3318934266335
1318,2145.260992772232
1319,2142.194481770499
1320,2139.132354146712
1321,2136.074603635117
1322,2133.0212239789175
1323,2129.97220893026
1324,2126.9275522502217
1325,2123.887247708798
1326,2120.8512890848906
1327,2117.819670166293
1328,2114.792384749678
1329,2111.769426640588
1330,2108.7507896534175
1331,2105.736467611404
