iteration,operator_0,operator_1,operator_2,operator_3,operator_4
15112,0,0,-52895,0,0
15113,0,0,0,0,0
15114,0,0,-54447,0,0
15115,0,-389732,0,0,0
15116,0,-67771,0,0,0
15117,0,0,0,0,0
15118,0,0,0,0,0
15119,0,0,0,0,549704
15120,-25938,0,0,0,0
15121,-51052,0,0,0,0
15122,0,0,-23730,0,0
15123,0,0,0,0,266743
15124,0,-15080,0,0,0
15125,9538,0,0,0,0
15126,0,0,-282289,0,0
15127,0,0,0,0,70247
15128,0,-563111,0,0,0
15129,0,0,0,0,-18802
15130,0,0,0,0,699247
15131,-2568,0,0,0,0
15132,0,-22687,0,0,0
15133,0,0,0,0,-171162
15134,0,0,-45242,0,0
15135,-65563,0,0,0,0
15136,0,-226452,0,0,0
15137,0,0,-51578,0,0
15138,-4801,0,0,0,0
15139,0,0,0,0,0
15140,0,0,0,0,0
15141,0,0,0,0,0
15142,0,0,0,0,-426777
15143,0,0,0,0,0
15144,-62359,0,0,0,0
15145,0,0,0,0,156208
15146,0,0,0,0,216581
15147,0,0,0,0,-577776
15148,0,0,0,0,0
15149,0,0,-69132,0,0
15150,-36150,0,0,0,0
15151,0,0,0,0,0
15152,0,0,0,0,0
15153,0,0,0,0,0
15154,0,0,-24610,0,0
15155,4057,0,0,0,0
15156,0,0,-35503,0,0
15157,0,0,-109664,0,0
15158,0,-496018,0,0,0
15159,0,0,-6470,0,0
15160,0,0,0,0,0
15161,0,-40159,0,0,0
15162,0,0,0,0,0
15163,-45131,0,0,0,0
15164,0,0,0,0,0
15165,302961,0,0,0,0
15166,0,0,-13593,0,0
15167,0,0,0,0,0
15168,0,0,-24903,0,0
15169,0,0,0,0,374018
15170,0,0,-106850,0,0
15171,0,-229056,0,0,0
15172,0,-499380,0,0,0
15173,0,-635009,0,0,0
15174,0,0,0,0,0
15175,0,-271995,0,0,0
15176,0,-144265,0,0,0
15177,0,0,0,0,-264249
15178,0,0,0,0,0
15179,0,0,0,0,0
15180,-99865,0,0,0,0
15181,0,0,0,0,0
15182,0,0,0,0,618605
15183,0,0,-96413,0,0
15184,0,0,-63050,0,0
15185,0,0,0,0,0
15186,0,0,0,0,0
15187,18778,0,0,0,0
15188,-145871,0,0,0,0
15189,0,-384870,0,0,0
15190,0,0,0,0,0
15191,0,0,-94718,0,0
15192,0,0,0,0,0
15193,0,0,0,0,0
15194,0,78429,0,0,0
15195,-78429,0,0,0,0
15196,0,0,0,0,0
15197,0,0,0,0,25921
15198,0,0,0,0,0
15199,0,0,0,0,0
15200,0,0,-28635,0,0
15201,0,0,0,0,271942
15202,0,0,0,0,-396986
15203,0,0,-72962,0,0
15204,0,0,-4284,0,0
15205,0,0,0,0,0
15206,0,0,-178962,0,0
15207,0,0,-19898,0,0
15208,-36281,0,0,0,0
15209,-36648,0,0,0,0
15210,0,-22773,0,0,0
15211,-24615,0,0,0,0
15212,0,0,-4102,0,0
15213,0,0,0,0,0
15214,0,0,0,0,0
15215,0,0,0,0,-427602
15216,0,0,0,0,0
15217,0,0,0,0,0
15218,0,0,0,0,0
15219,0,0,0,0,134193
15220,-90789,0,0,0,0
15221,0,-85570,0,0,0
15222,0,0,0,0,0
15223,0,0,0,0,136435
15224,0,0,0,0,248855
15225,0,0,-21484,0,0
15226,0,0,-256729,0,0
15227,0,0,-64474,0,0
15228,0,0,0,0,0
15229,0,0,0,0,135282
15230,0,0,0,0,487810
15231,0,0,0,0,0
15232,0,0,-15586,0,0
15233,0,-370235,0,0,0
15234,0,-36209,0,0,0
15235,-24474,0,0,0,0
15236,0,0,0,0,0
15237,0,0,0,0,0
15238,0,0,0,0,0
15239,0,0,-61511,0,0
15240,0,0,0,0,0
15241,0,0,0,0,0
15242,-49938,0,0,0,0
15243,51503,0,0,0,0
15244,0,0,0,0,-156650
15245,0,0,0,0,-268662
15246,0,0,0,0,0
15247,0,0,0,0,-18830
15248,0,0,0,0,-10743
15249,0,0,0,0,0
15250,0,0,-50166,0,0
15251,0,0,0,0,0
15252,0,0,0,0,-632967
15253,0,0,0,0,0
15254,0,0,-8206,0,0
15255,0,-98979,0,0,0
15256,0,0,-61408,0,0
15257,-15502,0,0,0,0
15258,39463,0,0,0,0
15259,0,0,0,0,252138
15260,0,0,0,0,0
15261,-275934,0,0,0,0
15262,0,0,-24363,0,0
15263,54142,0,0,0,0
15264,0,0,0,0,217673
15265,0,0,0,0,0
15266,0,0,0,0,48759
15267,0,0,-122079,0,0
15268,-24954,0,0,0,0
15269,0,0,-15696,0,0
15270,0,0,0,0,0
15271,0,-423921,0,0,0
15272,0,0,0,0,0
15273,0,-467274,0,0,0
15274,0,0,0,0,0
15275,0,0,0,0,-192153
15276,0,0,0,0,0
15277,0,0,0,0,0
15278,0,0,-76983,0,0
15279,0,0,-108480,0,0
15280,-115907,0,0,0,0
15281,0,-533140,0,0,0
15282,0,0,0,0,0
15283,0,-40157,0,0,0
15284,0,-417656,0,0,0
15285,0,0,0,0,0
15286,0,0,-61175,0,0
15287,0,0,0,0,0
15288,0,0,0,0,276175
15289,0,0,-939,0,0
15290,0,-236463,0,0,0
15291,0,0,0,0,0
15292,0,0,0,0,0
15293,0,0,-53802,0,0
15294,0,0,0,0,0
15295,0,0,0,0,0
15296,0,0,0,0,259150
15297,-109266,0,0,0,0
15298,0,0,0,0,-80641
15299,-22686,0,0,0,0
15300,-11733,0,0,0,0
15301,0,0,0,0,498318
15302,0,0,0,0,0
15303,0,-39755,0,0,0
15304,0,0,0,0,0
15305,0,0,-24903,0,0
15306,0,0,0,0,0
15307,0,0,0,0,0
15308,0,0,0,0,0
15309,0,0,0,0,0
15310,0,0,0,0,0
15311,0,0,0,0,0
15312,0,0,0,0,-211455
15313,0,0,0,0,0
15314,0,0,0,0,0
15315,0,0,-68663,0,0
15316,0,0,0,0,-74662
15317,0,0,0,0,2888
15318,0,0,0,0,0
15319,0,0,0,0,0
15320,0,-302685,0,0,0
15321,0,0,0,0,0
15322,0,0,-18355,0,0
15323,0,0,0,0,-917515
15324,0,0,0,0,0
15325,0,0,0,0,352692
15326,0,0,0,0,0
15327,0,0,0,0,85811
15328,0,0,0,0,61749
15329,0,0,-18444,0,0
15330,0,0,0,0,0
15331,-16650,0,0,0,0
15332,0,0,-21484,0,0
15333,-9852,0,0,0,0
15334,5971,0,0,0,0
15335,0,0,0,0,0
15336,0,0,0,0,0
15337,0,0,0,0,0
15338,0,0,-118441,0,0
15339,-77788,0,0,0,0
15340,0,0,0,0,662870
15341,0,0,-57659,0,0
15342,0,0,0,0,302570
15343,0,0,0,0,0
15344,0,-343155,0,0,0
15345,0,0,0,0,730894
15346,0,0,-142311,0,0
15347,0,0,-38896,0,0
15348,0,0,0,0,281276
15349,-135760,0,0,0,0
15350,0,0,0,0,-24129
15351,0,0,-45841,0,0
15352,0,0,0,0,-2130
15353,7280,0,0,0,0
15354,0,0,0,0,0
15355,0,0,0,0,0
15356,0,0,-41238,0,0
15357,-41831,0,0,0,0
15358,0,-271995,0,0,0
15359,0,0,-3560,0,0
15360,0,0,0,0,803778
15361,0,0,-9594,0,0
15362,0,0,0,0,0
15363,0,0,0,0,770203
15364,0,0,-1043,0,0
15365,0,0,-44726,0,0
15366,0,0,0,0,121771
15367,0,0,-129783,0,0
15368,0,0,-30220,0,0
15369,0,0,0,0,-512841
15370,0,0,0,0,0
15371,0,0,-46585,0,0
15372,0,0,0,0,0
15373,0,0,0,0,-390181
15374,-26790,0,0,0,0
15375,0,0,-25281,0,0
15376,0,0,-111747,0,0
15377,-66701,0,0,0,0
15378,-47670,0,0,0,0
15379,0,0,0,0,0
15380,0,0,0,0,0
15381,15811,0,0,0,0
15382,-26790,0,0,0,0
15383,-15501,0,0,0,0
15384,0,0,-42288,0,0
15385,0,0,0,0,319283
15386,0,0,0,0,0
15387,-178280,0,0,0,0
15388,0,0,-23188,0,0
15389,0,0,0,0,-100116
15390,1,0,0,0,0
15391,0,0,0,0,145156
15392,0,0,0,0,52937
15393,0,0,-113968,0,0
15394,-111132,0,0,0,0
15395,0,0,-20626,0,0
15396,0,0,0,0,339291
15397,0,0,-41518,0,0
15398,0,-271995,0,0,0
15399,-65366,0,0,0,0
15400,0,0,0,0,0
15401,0,0,0,0,0
15402,60124,0,0,0,0
15403,0,0,-62163,0,0
15404,0,0,0,0,0
15405,0,-19991,0,0,0
15406,0,0,0,0,97030
15407,-90287,0,0,0,0
15408,0,-79635,0,0,0
15409,0,0,-60713,0,0
15410,0,0,-2247,0,0
15411,24419,0,0,0,0
15412,0,0,0,0,0
15413,0,0,0,0,206766
15414,0,0,0,0,0
15415,0,0,-21484,0,0
15416,0,0,0,0,-903242
15417,7601,0,0,0,0
15418,0,0,0,0,0
15419,0,0,0,0,299664
15420,0,0,0,0,0
15421,0,0,-71770,0,0
15422,0,0,0,0,-470738
15423,0,0,0,0,0
15424,0,0,0,0,0
15425,0,0,0,-3621670,0
15426,0,0,0,0,0
15427,0,0,0,0,0
15428,0,0,-31187,0,0
15429,0,-16650,0,0,0
15430,0,0,-44041,0,0
15431,0,0,0,0,-479981
15432,0,-289935,0,0,0
15433,0,0,0,0,0
15434,0,0,0,0,-91862
15435,0,-97814,0,0,0
15436,0,0,0,0,0
15437,-101141,0,0,0,0
15438,0,0,0,0,0
15439,0,0,0,0,0
15440,0,0,0,0,0
15441,0,0,0,0,0
15442,0,0,0,0,-287545
15443,-25897,0,0,0,0
15444,0,0,0,0,0
15445,0,0,0,0,0
15446,0,0,0,0,0
15447,0,0,-32496,0,0
15448,0,0,-60455,0,0
15449,0,0,0,0,325777
15450,13079,0,0,0,0
15451,0,0,-13854,0,0
15452,0,0,-17691,0,0
15453,0,0,0,0,0
15454,0,0,0,0,0
15455,-45933,0,0,0,0
15456,0,0,0,-70050,0
15457,0,0,0,0,0
15458,0,163513,0,0,0
15459,0,-13698,0,0,0
15460,-55180,0,0,0,0
15461,0,0,-9205,0,0
15462,-6470,0,0,0,0
15463,0,0,-65449,0,0
15464,0,0,0,-3723011,0
15465,0,0,-206844,0,0
15466,0,0,0,0,0
15467,0,0,-6800,0,0
15468,0,0,-27082,0,0
15469,0,0,-46961,0,0
15470,0,0,0,0,378507
15471,-25387,0,0,0,0
15472,0,0,0,0,-51198
15473,0,0,0,0,0
15474,18778,0,0,0,0
15475,0,0,-120755,0,0
15476,0,0,0,0,-31810
15477,-18778,0,0,0,0
15478,0,0,0,0,0
15479,0,0,0,0,0
15480,0,0,0,0,0
15481,0,0,0,-3464515,0
15482,0,0,0,0,-804098
15483,-1,0,0,0,0
15484,0,0,-158634,0,0
15485,0,0,0,0,0
15486,0,0,0,0,578242
15487,0,0,0,0,0
15488,0,0,0,0,395488
15489,-97815,0,0,0,0
15490,0,0,-9098,0,0
15491,0,0,0,0,0
15492,0,0,0,0,0
15493,0,0,0,0,337496
15494,0,192915,0,0,0
15495,-81666,0,0,0,0
15496,0,-121290,0,0,0
15497,0,-755087,0,0,0
15498,0,0,-93870,0,0
15499,0,0,0,0,0
15500,0,0,-38536,0,0
15501,0,0,0,0,0
15502,0,0,0,0,-94870
15503,0,0,0,0,0
15504,-37830,0,0,0,0
15505,0,0,-53985,0,0
15506,0,0,0,-3397124,0
15507,0,0,0,0,587901
15508,0,0,0,-4289314,0
15509,0,0,-43067,0,0
15510,0,0,0,0,0
15511,53086,0,0,0,0
15512,0,-464075,0,0,0
15513,0,-52863,0,0,0
15514,0,-46112,0,0,0
15515,-11882,0,0,0,0
15516,0,0,-4710,0,0
15517,0,0,-33502,0,0
15518,0,0,0,0,0
15519,0,0,0,0,0
15520,0,0,-45331,0,0
15521,0,0,-2530,0,0
15522,0,0,-23730,0,0
15523,0,0,0,0,0
15524,0,0,0,0,0
15525,-15539,0,0,0,0
15526,0,0,0,0,0
15527,0,0,0,0,-233765
15528,0,0,-64686,0,0
15529,9610,0,0,0,0
15530,0,0,0,0,0
15531,0,0,-33675,0,0
15532,0,0,0,0,345004
15533,0,0,-41695,0,0
15534,0,0,0,0,0
15535,0,-305374,0,0,0
15536,-100143,0,0,0,0
15537,0,0,0,0,596662
15538,0,0,-17442,0,0
15539,0,0,0,0,0
15540,-168440,0,0,0,0
15541,0,0,0,0,0
15542,0,0,-6112,0,0
15543,0,0,0,0,0
15544,-18901,0,0,0,0
15545,0,0,0,0,0
15546,92867,0,0,0,0
15547,0,0,0,0,-96969
15548,0,0,0,0,526701
15549,0,-39787,0,0,0
15550,0,0,-21484,0,0
15551,0,0,0,-5471784,0
15552,0,0,0,0,0
15553,0,0,-30644,0,0
15554,0,0,-59980,0,0
15555,0,0,-113281,0,0
15556,0,0,0,0,0
15557,0,0,-4081,0,0
15558,-23133,0,0,0,0
15559,0,0,-32419,0,0
15560,0,0,0,0,-251114
15561,0,-91104,0,0,0
15562,0,-302961,0,0,0
15563,0,0,-40687,0,0
15564,0,0,-1416,0,0
15565,0,0,0,-3374189,0
15566,0,0,0,0,159186
15567,-18778,0,0,0,0
15568,-70051,0,0,0,0
15569,0,0,0,0,0
15570,0,0,0,0,0
15571,-121129,0,0,0,0
15572,-8460,0,0,0,0
15573,0,0,0,0,0
15574,0,0,-55466,0,0
15575,0,0,0,0,955807
15576,0,0,0,0,-53144
15577,134674,0,0,0,0
15578,0,0,-13640,0,0
15579,0,0,-72089,0,0
15580,0,0,0,0,0
15581,0,-464075,0,0,0
15582,0,0,-49971,0,0
15583,0,0,-24903,0,0
15584,0,0,-42840,0,0
15585,0,-271996,0,0,0
15586,-31037,0,0,0,0
15587,-18778,0,0,0,0
15588,-93749,0,0,0,0
15589,0,0,0,0,201972
15590,0,0,0,0,-193332
15591,0,0,-2245,0,0
15592,-76648,0,0,0,0
15593,0,0,0,0,110752
15594,0,0,-79369,0,0
15595,0,0,-54748,0,0
15596,-104184,0,0,0,0
15597,0,0,0,0,0
15598,0,0,0,-3934461,0
15599,0,0,0,0,0
15600,0,0,-32396,0,0
15601,0,0,0,0,226937
15602,0,60774,0,0,0
15603,0,0,0,-4504752,0
15604,0,-377638,0,0,0
15605,0,-261987,0,0,0
15606,0,0,0,0,-460722
15607,-13794,0,0,0,0
15608,0,0,-214,0,0
15609,0,0,0,0,517368
15610,0,0,0,0,0
15611,-190677,0,0,0,0
15612,-45712,0,0,0,0
15613,0,82132,0,0,0
15614,-46342,0,0,0,0
15615,0,0,-35507,0,0
15616,0,0,0,0,-224045
15617,0,0,0,0,-77605
15618,0,-354185,0,0,0
15619,0,0,-1272,0,0
15620,0,-121012,0,0,0
15621,-175070,0,0,0,0
15622,0,0,0,0,-382104
15623,0,0,0,0,86186
15624,0,0,0,0,0
15625,0,-583733,0,0,0
15626,0,0,0,0,0
15627,0,0,0,0,0
15628,0,0,0,0,0
15629,0,0,0,0,0
15630,0,0,0,0,0
15631,-85664,0,0,0,0
15632,0,0,-37927,0,0
15633,0,0,0,0,-400798
15634,0,0,0,0,600812
15635,-16244,0,0,0,0
15636,0,0,0,0,-95636
15637,0,0,0,0,0
15638,-43083,0,0,0,0
15639,0,0,0,0,0
15640,0,-158675,0,0,0
15641,18778,0,0,0,0
15642,0,88934,0,0,0
15643,0,0,-15827,0,0
15644,0,0,-167189,0,0
15645,0,0,0,0,0
15646,-148193,0,0,0,0
15647,0,0,-58904,0,0
15648,0,0,0,0,422297
15649,0,0,0,0,0
15650,-134797,0,0,0,0
15651,0,-58258,0,0,0
15652,-150881,0,0,0,0
15653,0,0,-11896,0,0
15654,-30483,0,0,0,0
15655,0,0,-15193,0,0
15656,0,-255752,0,0,0
15657,0,0,0,0,0
15658,0,0,-24410,0,0
15659,0,0,-2471,0,0
15660,-84479,0,0,0,0
15661,0,0,0,0,0
15662,0,0,0,0,808084
15663,0,0,0,0,0
15664,0,0,0,0,0
15665,-29626,0,0,0,0
15666,0,0,-62412,0,0
15667,0,-229056,0,0,0
15668,0,0,0,0,453388
15669,0,688345,0,0,0
15670,0,0,-29488,0,0
15671,0,0,0,0,404014
15672,0,0,0,0,0
15673,0,0,0,0,-741012
15674,0,0,-35168,0,0
15675,0,0,-52947,0,0
15676,0,0,0,0,-41887
15677,0,0,0,0,0
15678,0,0,0,0,397209
15679,0,0,-123743,0,0
15680,0,0,-1230,0,0
15681,0,0,0,0,0
15682,0,0,0,0,0
15683,0,0,-43662,0,0
15684,0,0,-88594,0,0
15685,0,0,0,0,0
15686,0,0,0,0,0
15687,-21325,0,0,0,0
15688,0,0,0,0,-1212484
15689,0,0,-8206,0,0
15690,0,0,0,0,566588
15691,0,-120118,0,0,0
15692,0,0,0,0,0
15693,0,0,0,0,0
15694,0,0,0,0,-305223
15695,0,0,0,0,-73859
15696,0,0,-1083,0,0
15697,0,0,-27055,0,0
15698,0,0,0,0,0
15699,0,0,-2136,0,0
15700,0,0,0,0,0
15701,0,0,0,0,133153
15702,0,0,0,0,-52333
15703,0,0,0,0,0
15704,-9687,0,0,0,0
15705,0,0,0,0,181404
15706,0,0,0,0,-160025
15707,0,0,0,0,0
15708,0,0,0,0,0
15709,0,0,0,0,581086
15710,0,0,0,0,0
15711,0,0,0,0,-65408
15712,-82031,0,0,0,0
15713,0,0,0,0,0
15714,0,0,-51860,0,0
15715,0,0,-43086,0,0
15716,1293,0,0,0,0
15717,0,0,0,0,-203527
15718,0,0,-61778,0,0
15719,0,0,0,0,-75343
15720,0,0,-31582,0,0
15721,0,0,-113011,0,0
15722,-21505,0,0,0,0
15723,0,0,-81966,0,0
15724,0,-11129,0,0,0
15725,0,0,-100080,0,0
15726,0,0,0,0,-26532
15727,0,0,-18674,0,0
15728,0,0,0,0,-220864
15729,0,0,-84753,0,0
15730,0,0,0,0,0
15731,0,0,0,0,0
15732,0,0,0,0,-584858
15733,320652,0,0,0,0
15734,43722,0,0,0,0
15735,0,0,0,0,0
15736,0,503240,0,0,0
15737,0,0,0,0,0
15738,0,0,0,0,261812
15739,0,0,-197387,0,0
15740,0,0,-16888,0,0
15741,0,-279532,0,0,0
15742,6611,0,0,0,0
15743,0,0,-24782,0,0
15744,0,0,-38914,0,0
15745,0,0,0,0,417024
15746,0,-365259,0,0,0
15747,-37467,0,0,0,0
15748,0,0,0,0,0
15749,0,0,0,0,0
15750,0,0,0,0,-66683
15751,0,0,0,0,0
15752,0,0,0,0,0
15753,0,0,0,0,205830
15754,0,0,0,0,136994
15755,0,0,0,0,-143898
15756,0,-24473,0,0,0
15757,0,0,0,0,358528
15758,-220390,0,0,0,0
15759,0,0,0,0,0
15760,0,0,-57276,0,0
15761,0,0,0,0,-402291
15762,0,0,-23321,0,0
15763,0,-271995,0,0,0
15764,0,0,-61735,0,0
15765,-53566,0,0,0,0
15766,-42328,0,0,0,0
15767,0,0,-3779,0,0
15768,-75863,0,0,0,0
15769,0,0,-27375,0,0
15770,0,0,0,0,0
15771,0,0,0,0,229056
15772,0,0,-39056,0,0
15773,0,0,-3725,0,0
15774,0,0,0,0,0
15775,0,0,0,0,-191786
15776,0,0,0,0,412808
15777,-13798,0,0,0,0
15778,-119246,0,0,0,0
15779,0,0,0,0,490890
15780,0,0,0,0,0
15781,-262673,0,0,0,0
15782,0,0,0,0,328733
15783,0,0,-5130,0,0
15784,0,0,0,0,422633
15785,0,0,-156619,0,0
15786,0,0,0,0,78018
15787,0,0,0,0,0
15788,0,0,-22765,0,0
15789,0,0,0,0,132362
15790,0,-269831,0,0,0
15791,-31592,0,0,0,0
15792,0,0,-41588,0,0
15793,0,-15857,0,0,0
15794,0,0,0,0,-216550
15795,-16062,0,0,0,0
15796,0,0,0,0,-99528
15797,0,0,0,0,0
15798,0,0,0,0,190087
15799,0,0,0,0,26099
15800,0,0,-34734,0,0
15801,0,0,0,0,-117696
15802,-103634,0,0,0,0
15803,0,0,0,0,0
15804,-41715,0,0,0,0
15805,0,0,0,0,417498
15806,0,0,0,0,-45256
15807,0,0,-21484,0,0
15808,-40471,0,0,0,0
15809,0,0,0,0,0
15810,0,-46369,0,0,0
15811,0,0,0,0,125115
15812,0,0,-8536,0,0
15813,0,-61810,0,0,0
15814,0,0,0,0,150238
15815,0,0,-70309,0,0
15816,-47187,0,0,0,0
15817,0,0,0,0,30283
15818,0,0,0,0,0
15819,0,0,0,0,0
15820,0,0,0,0,173077
15821,0,0,0,0,-219906
15822,0,0,-121486,0,0
15823,0,0,0,0,911964
15824,0,0,0,0,-522862
15825,0,0,-31193,0,0
15826,0,0,0,0,0
15827,0,0,-1,0,0
15828,0,0,-54617,0,0
15829,0,0,0,0,0
15830,0,0,0,0,0
15831,0,0,0,0,0
15832,0,0,-19404,0,0
15833,-52850,0,0,0,0
15834,-34086,0,0,0,0
15835,0,0,0,0,-272090
15836,0,-31846,0,0,0
15837,-15345,0,0,0,0
15838,0,0,0,0,0
15839,0,0,0,0,0
15840,-79857,0,0,0,0
15841,0,0,0,0,0
15842,0,0,0,0,893467
15843,-119714,0,0,0,0
15844,0,0,0,0,-736757
15845,0,0,-102902,0,0
15846,0,0,-93948,0,0
15847,0,-390813,0,0,0
15848,0,0,0,0,951001
15849,0,-17223,0,0,0
15850,0,-1,0,0,0
15851,0,0,0,0,19692
15852,0,0,0,0,-22736
15853,0,0,0,0,0
15854,-52339,0,0,0,0
15855,0,0,0,0,0
15856,0,0,0,0,-248708
15857,0,0,0,0,0
15858,0,0,0,0,-42002
15859,0,0,0,0,347336
15860,0,0,-26181,0,0
15861,0,0,0,0,0
15862,-14755,0,0,0,0
15863,0,0,-26886,0,0
15864,0,0,0,0,-899137
15865,0,0,0,0,687040
15866,-55950,0,0,0,0
15867,0,0,0,0,0
15868,0,0,-3333,0,0
15869,0,0,0,0,72529
15870,0,0,0,0,-327481
15871,0,-290113,0,0,0
15872,0,0,-73771,0,0
15873,0,0,0,0,0
15874,0,0,-59324,0,0
15875,0,-43117,0,0,0
15876,0,0,0,0,284935
15877,-130918,0,0,0,0
15878,0,0,0,0,65423
15879,0,0,0,0,0
15880,-22233,0,0,0,0
15881,0,0,0,0,59090
15882,0,0,-55801,0,0
15883,1,0,0,0,0
15884,0,0,0,-3265921,0
15885,0,0,0,-3265921,0
15886,0,0,0,0,0
15887,0,0,0,0,0
15888,0,-446031,0,0,0
15889,0,0,-13560,0,0
15890,0,0,-75001,0,0
15891,0,0,0,0,0
15892,0,0,0,0,-356727
15893,0,0,0,0,0
15894,-16810,0,0,0,0
15895,0,0,-213,0,0
15896,12214,0,0,0,0
15897,0,0,0,0,0
15898,0,0,0,0,0
15899,0,0,0,-2870352,0
15900,0,0,0,0,65278
15901,0,0,-4752,0,0
15902,0,-635009,0,0,0
15903,0,0,-35358,0,0
15904,0,0,0,0,0
15905,0,0,0,0,445207
15906,0,0,-32836,0,0
15907,0,0,-22624,0,0
15908,0,0,-20488,0,0
15909,0,-24627,0,0,0
15910,0,0,0,0,21079
15911,0,0,0,-2778976,0
15912,0,0,0,0,295691
15913,0,0,0,0,0
15914,0,0,0,0,-46256
15915,0,0,0,0,0
15916,0,0,0,0,-245111
15917,0,0,0,0,0
15918,0,0,-213,0,0
15919,0,0,0,0,0
15920,0,0,0,0,-221771
15921,-31037,0,0,0,0
15922,0,0,0,0,-870236
15923,0,0,0,-3589270,0
15924,0,0,-24903,0,0
15925,-47444,0,0,0,0
15926,0,0,0,0,0
15927,0,0,0,0,0
15928,0,0,0,0,30517
15929,0,0,0,0,0
15930,0,0,0,0,-739720
15931,0,0,0,0,-104206
15932,0,0,0,0,0
15933,0,-15721,0,0,0
15934,0,0,0,0,0
15935,0,0,0,0,24559
15936,0,0,0,0,167425
15937,0,0,0,0,152671
15938,0,0,0,0,-171185
15939,0,0,-33180,0,0
15940,0,0,-57490,0,0
15941,0,0,0,-3301742,0
15942,0,0,0,0,0
15943,0,0,0,0,0
15944,0,0,0,0,0
15945,0,0,0,0,10653
15946,0,0,0,0,0
15947,0,0,-14025,0,0
15948,0,0,0,0,0
15949,110904,0,0,0,0
15950,0,0,0,0,0
15951,0,0,0,-3458391,0
15952,0,0,0,-3651137,0
15953,0,0,0,0,1078590
15954,0,0,-57093,0,0
15955,0,-21163,0,0,0
15956,0,-236463,0,0,0
15957,0,0,-16435,0,0
15958,0,0,0,0,-2720
15959,-143051,0,0,0,0
15960,0,0,-37425,0,0
15961,0,0,0,0,-569629
15962,0,0,-1909,0,0
15963,-78113,0,0,0,0
15964,0,0,0,0,0
15965,0,0,0,0,0
15966,0,0,0,-3113841,0
15967,0,0,0,0,0
15968,0,0,0,0,0
15969,0,0,0,0,0
15970,0,0,0,0,0
15971,0,0,0,0,1613
15972,-6860,0,0,0,0
15973,-1,0,0,0,0
15974,0,0,-7507,0,0
15975,0,0,0,0,0
15976,0,0,0,0,0
15977,-55180,0,0,0,0
15978,0,0,0,0,52826
15979,0,0,0,0,0
15980,0,-188629,0,0,0
15981,0,-200216,0,0,0
15982,0,0,0,0,-43454
15983,2435,0,0,0,0
15984,0,0,0,0,-285754
15985,24177,0,0,0,0
15986,-46710,0,0,0,0
15987,-136486,0,0,0,0
15988,-18635,0,0,0,0
15989,0,0,0,0,0
15990,0,0,0,0,0
15991,0,0,0,0,110837
15992,0,0,0,0,851757
15993,0,0,0,0,0
15994,0,0,-82073,0,0
15995,0,0,0,0,-182141
15996,0,0,-12403,0,0
15997,0,0,0,0,-628560
15998,-112686,0,0,0,0
15999,0,0,0,0,0
16000,-51293,0,0,0,0
16001,0,0,0,0,654902
16002,0,0,-28391,0,0
16003,0,0,-19596,0,0
16004,0,0,-54025,0,0
16005,0,-13703,0,0,0
16006,0,0,-6843,0,0
16007,0,0,-100111,0,0
16008,0,0,0,0,0
16009,228067,0,0,0,0
16010,0,0,0,0,0
16011,0,0,0,0,0
16012,0,-158675,0,0,0
16013,0,0,0,-4047220,0
16014,0,0,-55046,0,0
16015,0,0,0,0,47302
16016,0,-12845,0,0,0
16017,0,0,0,0,-92582
16018,0,-390813,0,0,0
16019,0,-181404,0,0,0
16020,0,-211671,0,0,0
16021,0,0,0,0,0
16022,0,0,0,0,0
16023,0,0,-27832,0,0
16024,0,0,0,0,0
16025,-58219,0,0,0,0
16026,0,0,0,0,0
16027,0,0,0,0,0
16028,0,0,0,0,0
16029,0,-181404,0,0,0
16030,0,0,0,0,0
16031,0,0,0,0,0
16032,-19070,0,0,0,0
16033,0,-15501,0,0,0
16034,0,0,0,0,0
16035,0,0,0,0,0
16036,0,-290113,0,0,0
16037,0,0,0,0,0
16038,28757,0,0,0,0
16039,0,0,0,0,0
16040,0,0,-35570,0,0
16041,0,0,0,0,0
16042,-15197,0,0,0,0
16043,0,0,0,0,0
16044,10987,0,0,0,0
16045,0,62162,0,0,0
16046,0,0,0,0,76294
16047,0,0,-51063,0,0
16048,0,0,-29366,0,0
16049,0,0,0,0,0
16050,0,0,0,0,0
16051,0,0,0,0,0
16052,0,0,0,0,717783
16053,0,0,0,0,179160
16054,2459,0,0,0,0
16055,-2459,0,0,0,0
16056,0,0,-30215,0,0
16057,45662,0,0,0,0
16058,0,0,0,0,0
16059,0,360655,0,0,0
16060,0,0,0,0,0
16061,0,0,0,0,-566036
16062,0,0,0,0,0
16063,0,0,0,0,0
16064,0,0,-13641,0,0
16065,0,0,0,0,171062
16066,-61674,0,0,0,0
16067,0,0,0,0,0
16068,0,0,0,0,0
16069,0,0,0,0,103126
16070,0,0,0,0,599891
16071,0,0,0,0,0
16072,0,0,0,0,0
16073,0,0,0,0,0
16074,0,0,-150568,0,0
16075,-48439,0,0,0,0
16076,0,0,0,0,0
16077,0,0,0,0,446554
16078,0,0,0,0,-282805
16079,0,0,0,0,125557
16080,0,0,0,0,0
16081,0,-371552,0,0,0
16082,0,0,0,0,0
16083,0,0,0,0,241741
16084,0,0,-34943,0,0
16085,0,0,0,0,0
16086,0,0,-35914,0,0
16087,0,0,-153369,0,0
16088,-52488,0,0,0,0
16089,0,0,0,0,0
